,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster
12284,0.697,0.238,284707.0,0.606,0.813,4.0,0.264,-6.419,1.0,0.0364,122.796,4.0,0.0771,3
12285,0.825,0.528,341136.0,0.657,0.0944,5.0,0.383,-7.003,1.0,0.0307,87.49,4.0,0.204,6
12286,0.577,0.53,138750.0,0.46,0.0215,10.0,0.0597,-10.805,1.0,0.0329,141.209,4.0,0.522,6
12287,0.833,0.275,241375.0,0.452,0.386,11.0,0.1,-6.91,0.0,0.0338,115.076,3.0,0.189,0
12288,0.496,0.532,323973.0,0.86,0.536,10.0,0.114,-7.943,1.0,0.0366,109.027,4.0,0.314,3
12289,0.376,0.544,227049.0,0.889,0.306,4.0,0.211,-6.693,1.0,0.042,103.494,4.0,0.525,1
12290,0.151,0.715,268560.0,0.948,0.193,10.0,0.0975,-4.76,0.0,0.0469,112.017,4.0,0.428,2
12291,0.815,0.586,166368.0,0.808,0.0361,7.0,0.272,-4.987,1.0,0.0284,144.017,4.0,0.747,4
12292,0.933,0.549,250360.0,0.456,0.0178,11.0,0.521,-7.895,0.0,0.0276,127.042,4.0,0.0572,10
12293,0.475,0.606,177882.0,0.586,0.0,11.0,0.376,-7.124,0.0,0.298,84.035,4.0,0.572,2
12294,0.17,0.592,261431.0,0.789,0.567,4.0,0.175,-6.959,1.0,0.0285,119.006,4.0,0.482,3
12295,0.0529,0.4,229173.0,0.479,2.14e-06,8.0,0.115,-7.989,0.0,0.0308,166.159,4.0,0.213,7
12296,0.728,0.355,93080.0,0.303,0.887,5.0,0.175,-10.696,1.0,0.0283,92.613,3.0,0.176,0
12297,0.000738,0.446,328733.0,0.995,0.13,6.0,0.354,-1.169,1.0,0.223,135.041,4.0,0.248,7
12298,0.345,0.251,362333.0,0.912,0.0977,9.0,0.123,-4.517,0.0,0.126,152.995,4.0,0.172,7
12299,0.86,0.544,255573.0,0.786,0.0214,5.0,0.273,-7.441,1.0,0.0286,140.322,4.0,0.505,7
12300,0.887,0.0857,858291.0,0.176,0.899,8.0,0.263,-22.093,1.0,0.0426,79.765,4.0,0.0352,5
12301,0.401,0.581,205907.0,0.731,8.18e-05,9.0,0.265,-6.213,1.0,0.0351,123.988,4.0,0.534,4
12302,0.267,0.407,270344.0,0.69,0.421,1.0,0.655,-18.761,1.0,0.301,135.107,3.0,0.479,10
12303,0.0245,0.538,230533.0,0.917,0.0474,11.0,0.0845,-4.257,0.0,0.0392,162.05,4.0,0.809,2
12304,0.559,0.738,387573.0,0.541,0.0,1.0,0.0492,-5.485,1.0,0.0311,134.187,4.0,0.309,1
12305,0.00415,0.468,200467.0,0.89,1.21e-05,4.0,0.508,-2.974,1.0,0.0701,140.265,4.0,0.709,10
12306,0.0678,0.605,218773.0,0.827,7.62e-06,2.0,0.182,-5.15,1.0,0.0454,128.023,4.0,0.858,1
12307,0.266,0.434,254307.0,0.902,0.0,3.0,0.175,-2.435,1.0,0.0787,71.814,4.0,0.657,1
12308,0.0233,0.583,219320.0,0.707,0.0,11.0,0.528,-4.169,0.0,0.0418,128.984,4.0,0.683,2
12309,0.0597,0.792,164313.0,0.576,0.0,1.0,0.186,-7.046,1.0,0.132,130.135,4.0,0.52,1
12310,0.00211,0.692,600293.0,0.582,0.0,5.0,0.177,-10.164,0.0,0.301,127.017,4.0,0.513,8
12311,0.287,0.587,227987.0,0.695,0.0,10.0,0.104,-3.584,0.0,0.071,144.899,4.0,0.599,2
12312,0.0296,0.918,230693.0,0.734,8.01e-06,11.0,0.191,-2.832,0.0,0.269,97.044,4.0,0.608,2
12313,0.0371,0.764,196520.0,0.705,1.94e-05,3.0,0.0943,-5.279,0.0,0.0278,101.003,4.0,0.672,8
12314,0.263,0.769,240800.0,0.818,0.0,6.0,0.0787,-1.385,0.0,0.192,88.017,4.0,0.918,2
12315,0.0768,0.464,156057.0,0.682,0.832,10.0,0.0856,-8.541,1.0,0.033,80.062,4.0,0.455,3
12316,0.404,0.539,205440.0,0.764,0.0,6.0,0.363,-5.46,1.0,0.0289,95.969,4.0,0.654,4
12317,0.18,0.602,204202.0,0.108,0.651,6.0,0.153,-30.482,0.0,0.0395,125.005,4.0,0.531,5
12318,0.236,0.633,281457.0,0.844,0.000153,5.0,0.0872,-5.748,1.0,0.0289,105.021,4.0,0.721,4
12319,0.000954,0.47,193000.0,0.915,7.58e-06,11.0,0.35,-6.787,1.0,0.1,107.569,4.0,0.69,4
12320,0.374,0.786,240000.0,0.686,0.0,10.0,0.273,-5.759,0.0,0.33,146.923,4.0,0.682,11
12321,0.996,0.427,36240.0,0.0131,0.928,2.0,0.127,-30.705,0.0,0.0991,144.191,3.0,0.232,5
12322,0.381,0.17,63994.0,0.34,0.99,2.0,0.673,-35.5,1.0,0.0688,120.528,4.0,0.0118,5
12323,0.0235,0.516,226790.0,0.792,0.0,1.0,0.404,-5.38,0.0,0.216,121.189,5.0,0.524,8
12324,0.0116,0.378,108162.0,0.21,0.882,10.0,0.158,-25.267,0.0,0.373,135.179,4.0,0.104,5
12325,0.0175,0.615,253333.0,0.667,0.0844,2.0,0.241,-7.801,1.0,0.0345,120.006,4.0,0.795,1
12326,0.944,0.195,307694.0,0.107,0.978,4.0,0.0996,-28.822,1.0,0.0325,87.202,4.0,0.165,5
12327,0.00282,0.548,176003.0,0.401,0.0078,1.0,0.184,-9.376,0.0,0.0307,126.041,4.0,0.0732,8
12328,0.914,0.734,173293.0,0.359,0.0315,7.0,0.101,-11.838,1.0,0.0345,142.023,4.0,0.656,6
12329,0.000105,0.357,226504.0,0.901,8.31e-05,10.0,0.0789,-5.059,0.0,0.0524,146.312,4.0,0.412,2
12330,0.896,0.487,190133.0,0.363,0.0126,0.0,0.0986,-10.183,1.0,0.0349,99.326,4.0,0.547,6
12331,0.937,0.533,120588.0,0.116,0.972,3.0,0.0954,-22.607,0.0,0.0341,135.928,4.0,0.0605,5
12332,0.735,0.178,79505.0,0.955,0.988,1.0,0.969,-36.516,1.0,0.0502,68.691,4.0,1e-05,5
12333,0.00301,0.69,159928.0,0.908,0.0056,2.0,0.165,-3.588,0.0,0.0399,123.982,4.0,0.397,8
12334,0.863,0.152,193140.0,0.00954,0.91,0.0,0.112,-33.729,1.0,0.0574,83.571,3.0,0.0386,5
12335,0.000792,0.802,91429.0,0.824,0.926,0.0,0.081,-13.256,1.0,0.0371,125.981,4.0,0.966,3
12336,0.769,0.663,131591.0,0.106,0.514,6.0,0.0751,-23.211,0.0,0.0445,136.052,4.0,0.418,5
12337,0.728,0.644,262549.0,0.32,0.0,7.0,0.128,-10.337,1.0,0.0352,81.531,4.0,0.451,6
12338,0.852,0.489,139130.0,0.318,0.0,1.0,0.371,-6.876,1.0,0.05,135.784,4.0,0.439,6
12339,0.117,0.771,149362.0,0.52,0.0037,1.0,0.119,-7.188,1.0,0.0491,94.004,4.0,0.331,1
12340,0.938,0.74,144327.0,0.317,0.000691,0.0,0.077,-14.146,1.0,0.0439,120.511,4.0,0.825,6
12341,0.0168,0.503,224489.0,0.86,0.0,9.0,0.143,-3.27,1.0,0.0654,143.985,4.0,0.38,7
12342,0.994,0.21,236480.0,0.082,0.614,9.0,0.278,-22.605,0.0,0.0425,75.043,3.0,0.164,5
12343,0.00261,0.576,290493.0,0.92,0.000221,2.0,0.222,-5.319,1.0,0.0399,126.111,4.0,0.308,1
12344,0.128,0.871,273087.0,0.552,0.0,4.0,0.272,-4.953,0.0,0.0509,141.973,4.0,0.27,8
12345,0.771,0.315,263573.0,0.296,0.0,5.0,0.702,-13.262,1.0,0.0315,173.509,4.0,0.435,10
12346,0.449,0.298,357706.0,0.436,0.371,9.0,0.1,-9.727,1.0,0.0512,78.207,4.0,0.189,6
12347,0.316,0.826,217427.0,0.694,0.0285,7.0,0.074,-7.862,1.0,0.0315,123.932,4.0,0.852,4
12348,0.0206,0.647,249627.0,0.729,0.0489,5.0,0.134,-6.251,1.0,0.0236,94.01,4.0,0.687,4
12349,0.575,0.667,242000.0,0.361,0.00506,1.0,0.0805,-8.69,0.0,0.0273,134.018,5.0,0.29,8
12350,0.623,0.718,212320.0,0.583,0.000681,7.0,0.0612,-7.884,1.0,0.0288,119.971,4.0,0.422,4
12351,0.235,0.591,187307.0,0.831,0.00142,4.0,0.0571,-6.612,1.0,0.0355,93.007,4.0,0.678,1
12352,0.157,0.578,201173.0,0.756,0.000232,2.0,0.249,-5.82,1.0,0.115,176.739,4.0,0.663,7
12353,0.0174,0.729,177067.0,0.545,0.000274,0.0,0.369,-7.818,1.0,0.0316,103.012,4.0,0.514,1
12354,0.695,0.358,211467.0,0.557,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,4.0,0.494,6
12355,0.448,0.693,175432.0,0.259,0.000135,1.0,0.0995,-7.918,1.0,0.0372,88.972,4.0,0.361,6
12356,0.465,0.619,285053.0,0.437,0.00619,7.0,0.0971,-11.756,1.0,0.0314,89.508,4.0,0.408,6
12357,0.515,0.548,286387.0,0.483,0.0674,4.0,0.0922,-9.102,1.0,0.0268,159.952,4.0,0.166,7
12358,0.0629,0.741,249080.0,0.556,0.041,2.0,0.103,-9.184,1.0,0.0266,122.008,4.0,0.587,1
12359,0.457,0.549,236733.0,0.324,2.2e-06,4.0,0.133,-11.769,1.0,0.0285,80.888,4.0,0.268,6
12360,0.48,0.435,355733.0,0.548,0.000103,0.0,0.949,-12.525,0.0,0.0786,83.622,3.0,0.497,10
12361,0.0117,0.677,159133.0,0.713,0.15,4.0,0.0952,-6.626,1.0,0.0288,119.997,4.0,0.744,1
12362,0.557,0.816,252413.0,0.596,0.812,0.0,0.0842,-8.989,1.0,0.0294,123.027,4.0,0.876,3
12363,0.836,0.674,237907.0,0.413,1.95e-05,2.0,0.098,-7.816,1.0,0.0274,124.893,3.0,0.503,0
12364,0.242,0.807,219227.0,0.563,0.00322,3.0,0.0488,-8.996,1.0,0.0287,112.985,4.0,0.925,1
12365,0.191,0.624,269720.0,0.554,0.00131,2.0,0.299,-8.113,1.0,0.0225,97.031,4.0,0.311,1
12366,0.387,0.635,255213.0,0.562,0.000366,9.0,0.113,-7.315,1.0,0.0223,97.988,4.0,0.501,4
12367,0.0843,0.682,195613.0,0.927,0.0,4.0,0.149,-2.915,1.0,0.0479,101.019,4.0,0.744,1
12368,0.106,0.522,244200.0,0.426,0.674,0.0,0.224,-7.445,1.0,0.0242,93.049,4.0,0.304,3
12369,0.435,0.681,250373.0,0.593,0.000117,5.0,0.106,-9.327,1.0,0.0251,115.058,4.0,0.731,4
12370,0.386,0.546,243667.0,0.655,1.04e-05,8.0,0.0983,-6.526,1.0,0.0255,80.007,4.0,0.518,4
12371,0.813,0.694,249933.0,0.351,0.00165,9.0,0.097,-10.92,1.0,0.0382,145.907,4.0,0.691,6
12372,0.983,0.542,190013.0,0.131,0.00544,7.0,0.156,-14.104,1.0,0.0316,136.161,4.0,0.319,6
12373,0.554,0.61,245747.0,0.349,0.0099,0.0,0.201,-9.321,1.0,0.0301,136.012,4.0,0.155,6
12374,0.0208,0.608,268973.0,0.639,5.94e-05,7.0,0.0893,-7.205,1.0,0.0246,96.915,4.0,0.369,4
12375,0.0383,0.668,231467.0,0.739,0.0,4.0,0.13,-4.919,1.0,0.0308,131.918,4.0,0.571,1
12376,0.0378,0.56,227880.0,0.93,2.37e-06,7.0,0.317,-4.492,1.0,0.0661,149.93,4.0,0.807,4
12377,0.547,0.858,234920.0,0.6,0.00117,2.0,0.132,-6.677,1.0,0.0631,106.023,4.0,0.515,1
12378,0.625,0.711,175000.0,0.382,0.0,8.0,0.241,-10.146,1.0,0.04,128.023,4.0,0.62,4
12379,0.00729,0.562,187221.0,0.808,0.0,9.0,0.0761,-7.14,0.0,0.0391,150.003,4.0,0.727,2
12380,0.0479,0.751,199139.0,0.529,0.0,11.0,0.105,-8.061,0.0,0.218,77.997,4.0,0.765,2
12381,0.153,0.637,145846.0,0.649,1.41e-06,4.0,0.514,-6.376,0.0,0.267,164.113,4.0,0.831,11
12382,0.384,0.434,204209.0,0.677,0.0684,10.0,0.119,-7.535,1.0,0.119,167.923,4.0,0.218,7
12383,0.83,0.675,190393.0,0.368,0.00158,0.0,0.136,-14.072,0.0,0.0375,106.004,4.0,0.176,6
12384,0.33,0.502,251269.0,0.666,0.00638,2.0,0.0961,-8.319,1.0,0.0505,171.957,4.0,0.148,7
12385,0.00338,0.666,261986.0,0.665,0.000104,9.0,0.068,-5.116,0.0,0.0278,96.994,4.0,0.364,2
12386,0.609,0.61,265213.0,0.592,0.00429,1.0,0.103,-10.922,1.0,0.0351,130.85,4.0,0.323,6
12387,0.826,0.377,196493.0,0.296,1.05e-05,10.0,0.093,-9.815,1.0,0.0902,80.13,4.0,0.243,6
12388,0.00237,0.656,213138.0,0.574,0.519,9.0,0.713,-7.659,0.0,0.0814,119.494,4.0,0.247,10
12389,0.401,0.743,261337.0,0.498,0.000284,0.0,0.116,-11.793,1.0,0.0277,98.999,4.0,0.287,1
12390,0.0488,0.449,185232.0,0.9,0.00121,0.0,0.107,-4.339,1.0,0.0886,120.008,4.0,0.706,1
12391,0.00835,0.645,214507.0,0.713,0.0,6.0,0.113,-5.355,1.0,0.0393,74.989,4.0,0.566,4
12392,0.0759,0.313,260533.0,0.996,2.15e-05,10.0,0.439,-4.779,1.0,0.133,169.318,4.0,0.304,7
12393,0.248,0.84,231320.0,0.608,1.25e-06,6.0,0.0874,-6.176,1.0,0.0458,115.012,4.0,0.727,4
12394,0.301,0.693,192000.0,0.567,0.0175,7.0,0.124,-7.421,1.0,0.0278,115.031,4.0,0.117,4
12395,0.0201,0.45,182326.0,0.822,2.55e-06,7.0,0.134,-4.958,1.0,0.18,180.123,3.0,0.577,7
12396,0.332,0.752,194173.0,0.307,0.000135,9.0,0.0829,-17.063,1.0,0.0398,106.158,4.0,0.854,4
12397,0.642,0.723,176653.0,0.471,0.0,2.0,0.166,-8.503,1.0,0.0316,122.044,4.0,0.652,1
12398,0.0595,0.636,187314.0,0.604,0.00834,0.0,0.169,-8.216,1.0,0.0441,118.046,4.0,0.397,1
12399,0.091,0.887,88242.0,0.788,0.011,0.0,0.119,-4.181,1.0,0.281,139.972,4.0,0.625,1
12400,0.015,0.454,205000.0,0.744,0.0,2.0,0.436,-4.076,0.0,0.0444,128.097,4.0,0.221,8
12401,0.572,0.603,221409.0,0.529,0.0321,7.0,0.167,-10.323,1.0,0.0482,87.967,4.0,0.0394,6
12402,0.604,0.724,202333.0,0.381,0.107,2.0,0.132,-10.209,1.0,0.0308,109.021,4.0,0.336,6
12403,0.106,0.567,227454.0,0.744,0.656,6.0,0.0747,-6.696,1.0,0.0529,172.064,4.0,0.382,7
12404,0.5,0.555,192983.0,0.418,0.0,2.0,0.108,-7.328,1.0,0.0287,122.038,4.0,0.423,6
12405,0.00278,0.537,161467.0,0.821,0.205,2.0,0.192,-6.024,1.0,0.0718,157.01,4.0,0.424,7
12406,0.139,0.707,281455.0,0.579,8.43e-05,9.0,0.343,-7.523,0.0,0.268,110.012,4.0,0.192,2
12407,0.00654,0.542,284393.0,0.625,0.848,2.0,0.0707,-9.511,1.0,0.0533,143.003,4.0,0.158,3
12408,0.205,0.367,277990.0,0.511,0.00924,0.0,0.0655,-8.995,1.0,0.188,194.208,4.0,0.164,7
12409,0.682,0.79,184015.0,0.106,0.861,5.0,0.122,-15.706,1.0,0.358,80.755,4.0,0.253,5
12410,0.0211,0.143,205280.0,0.374,4.84e-05,7.0,0.116,-10.446,0.0,0.032,79.995,4.0,0.0757,6
12411,0.000248,0.558,196281.0,0.727,0.0133,1.0,0.119,-7.347,1.0,0.0802,176.865,4.0,0.773,1
12412,0.828,0.236,508440.0,0.359,0.143,9.0,0.0735,-12.995,1.0,0.0644,68.404,4.0,0.0959,6
12413,0.319,0.614,188571.0,0.695,0.161,7.0,0.395,-7.089,0.0,0.0857,167.966,4.0,0.16,7
12414,0.0346,0.661,146007.0,0.735,2.42e-05,1.0,0.342,-5.842,1.0,0.0344,89.973,4.0,0.55,1
12415,0.748,0.608,248360.0,0.734,0.154,2.0,0.239,-7.327,1.0,0.0296,134.963,4.0,0.473,1
12416,0.142,0.731,275216.0,0.727,1.13e-05,1.0,0.0972,-7.143,1.0,0.0455,124.79,4.0,0.214,1
12417,0.811,0.587,304939.0,0.455,0.0179,7.0,0.151,-10.674,1.0,0.0296,120.716,4.0,0.254,6
12418,0.0419,0.674,241948.0,0.751,0.00113,9.0,0.128,-5.634,0.0,0.0264,97.048,4.0,0.4,2
12419,0.321,0.677,198082.0,0.696,0.0,0.0,0.42,-6.181,1.0,0.119,90.03,4.0,0.464,1
12420,0.0026,0.727,182633.0,0.579,0.00122,10.0,0.095,-4.582,1.0,0.03,107.974,4.0,0.601,4
12421,0.0339,0.671,149527.0,0.845,0.0,1.0,0.12,-4.12,1.0,0.067,145.044,4.0,0.834,1
12422,0.494,0.699,199920.0,0.643,2.47e-06,6.0,0.0814,-8.333,1.0,0.032,125.996,4.0,0.243,4
12423,0.0026,0.727,182633.0,0.579,0.00122,10.0,0.095,-4.582,1.0,0.03,107.974,4.0,0.601,4
12424,0.0432,0.693,198932.0,0.529,0.141,0.0,0.144,-6.424,1.0,0.0402,131.016,4.0,0.492,1
12425,0.0629,0.737,209684.0,0.506,0.0,1.0,0.0645,-13.437,1.0,0.133,95.027,4.0,0.564,1
12426,0.0619,0.732,197307.0,0.671,0.0416,4.0,0.316,-4.255,1.0,0.0513,123.973,4.0,0.697,1
12427,0.113,0.754,217927.0,0.585,0.00115,1.0,0.144,-5.107,0.0,0.0439,129.969,4.0,0.409,8
12428,0.159,0.825,162254.0,0.48,0.0,9.0,0.105,-11.297,0.0,0.387,142.019,4.0,0.615,11
12429,0.00831,0.575,225034.0,0.64,0.00173,6.0,0.161,-6.061,1.0,0.0455,93.991,4.0,0.565,4
12430,0.484,0.818,210286.0,0.534,0.0796,0.0,0.101,-12.729,0.0,0.103,104.995,4.0,0.705,8
12431,0.061,0.813,166173.0,0.69,0.0309,7.0,0.0832,-4.018,1.0,0.0433,125.012,4.0,0.967,4
12432,0.0332,0.648,192319.0,0.798,0.0,6.0,0.201,-6.088,1.0,0.179,156.023,4.0,0.607,4
12433,0.0337,0.597,194085.0,0.483,0.505,4.0,0.184,-7.776,1.0,0.03,179.984,4.0,0.462,7
12434,0.147,0.79,211062.0,0.592,0.269,11.0,0.207,-5.531,1.0,0.0371,111.916,4.0,0.724,4
12435,0.252,0.781,221545.0,0.507,2.18e-06,8.0,0.119,-6.219,1.0,0.0692,117.951,4.0,0.481,4
12436,0.25,0.738,205944.0,0.756,0.793,11.0,0.102,-6.924,1.0,0.0545,118.974,4.0,0.683,3
12437,0.145,0.759,268434.0,0.73,3.06e-06,0.0,0.11,-7.985,0.0,0.0516,115.007,4.0,0.74,8
12438,0.0017,0.759,194667.0,0.612,0.0,1.0,0.123,-6.548,1.0,0.449,90.003,4.0,0.0797,11
12439,0.0778,0.67,191957.0,0.877,0.00234,0.0,0.317,-5.985,1.0,0.111,94.013,4.0,0.915,1
12440,0.0746,0.626,203150.0,0.555,0.0,4.0,0.0944,-8.022,0.0,0.631,82.579,4.0,0.376,11
12441,0.000582,0.687,166724.0,0.868,0.247,8.0,0.11,-5.089,1.0,0.0338,134.023,4.0,0.739,4
12442,0.00828,0.715,155546.0,0.604,0.174,3.0,0.0913,-5.841,0.0,0.105,151.041,4.0,0.662,8
12443,0.0762,0.754,197462.0,0.45,0.000196,10.0,0.183,-7.396,0.0,0.0874,90.0,4.0,0.0385,2
12444,0.0701,0.956,189397.0,0.366,0.00691,4.0,0.122,-6.428,0.0,0.0465,102.014,4.0,0.919,8
12445,0.907,0.409,174467.0,0.295,0.0718,7.0,0.207,-13.038,1.0,0.0329,152.235,4.0,0.38,6
12446,6.9e-05,0.278,266000.0,0.838,0.053,11.0,0.241,-7.797,0.0,0.0643,170.218,3.0,0.568,7
12447,0.00392,0.498,189160.0,0.81,0.00717,7.0,0.0635,-4.065,1.0,0.0263,79.935,4.0,0.594,4
12448,1.51e-05,0.295,181600.0,0.835,0.913,4.0,0.342,-5.184,1.0,0.0413,153.914,4.0,0.0835,7
12449,0.488,0.632,205729.0,0.577,0.0,2.0,0.149,-8.27,1.0,0.0571,126.021,4.0,0.33,1
12450,0.116,0.559,294419.0,0.646,0.0,7.0,0.32,-4.61,1.0,0.0272,95.466,4.0,0.289,4
12451,0.718,0.425,248999.0,0.279,0.0,5.0,0.234,-7.719,1.0,0.0329,138.455,4.0,0.186,6
12452,0.0285,0.22,249611.0,0.873,0.0,2.0,0.11,-4.364,1.0,0.0526,73.274,4.0,0.36,1
12453,0.175,0.779,157629.0,0.654,0.0,5.0,0.113,-4.749,0.0,0.0691,160.015,4.0,0.427,8
12454,0.607,0.317,251747.0,0.696,0.00086,11.0,0.108,-7.844,1.0,0.0512,144.95,4.0,0.68,7
12455,0.941,0.596,320340.0,0.216,3.3e-05,4.0,0.0954,-10.497,1.0,0.0413,130.508,4.0,0.284,6
12456,0.678,0.757,221779.0,0.185,0.0,3.0,0.35,-9.339,1.0,0.0389,105.004,4.0,0.3,6
12457,0.33,0.605,253000.0,0.561,0.0,0.0,0.095,-8.452,1.0,0.0307,133.932,4.0,0.405,1
12458,0.335,0.676,207053.0,0.454,0.0,9.0,0.116,-10.149,0.0,0.0367,113.962,4.0,0.508,2
12459,0.899,0.564,194880.0,0.208,0.000229,6.0,0.111,-14.033,1.0,0.0491,80.022,4.0,0.41,6
12460,0.157,0.57,183687.0,0.712,1.85e-06,7.0,0.171,-5.916,1.0,0.397,81.324,4.0,0.499,11
12461,0.585,0.625,209613.0,0.3,0.00696,2.0,0.125,-10.328,1.0,0.0327,98.519,4.0,0.311,6
12462,0.00199,0.465,174427.0,0.975,1.19e-05,6.0,0.133,-3.186,0.0,0.0613,182.002,4.0,0.841,2
12463,0.142,0.417,178400.0,0.493,0.0,1.0,0.207,-9.401,1.0,0.029,129.038,3.0,0.534,0
12464,0.587,0.368,216360.0,0.436,0.0,7.0,0.0819,-8.214,1.0,0.0308,157.142,4.0,0.537,7
12465,0.387,0.383,230653.0,0.431,0.0234,0.0,0.126,-10.999,1.0,0.0302,76.602,4.0,0.471,6
12466,0.943,0.582,312058.0,0.105,8.54e-06,9.0,0.0773,-12.853,1.0,0.0419,120.25,4.0,0.103,6
12467,0.557,0.541,263440.0,0.421,5.34e-05,9.0,0.116,-10.807,1.0,0.0399,120.41,4.0,0.459,6
12468,0.829,0.345,325511.0,0.0947,0.0,7.0,0.081,-15.097,1.0,0.0764,164.106,3.0,0.401,0
12469,0.375,0.815,175059.0,0.489,0.0,6.0,0.104,-10.683,0.0,0.302,169.864,4.0,0.262,11
12470,0.439,0.739,150802.0,0.758,0.0017,0.0,0.137,-4.096,1.0,0.0372,151.924,4.0,0.691,1
12471,0.94,0.392,152507.0,0.231,1.07e-06,10.0,0.0856,-14.812,1.0,0.0391,79.868,4.0,0.44,6
12472,0.171,0.56,289344.0,0.8,4.04e-06,1.0,0.0772,-5.486,0.0,0.0333,116.018,4.0,0.789,8
12473,0.935,0.418,279373.0,0.254,1.26e-05,7.0,0.0882,-10.602,1.0,0.0359,123.222,3.0,0.283,0
12474,0.249,0.689,219680.0,0.671,1.11e-05,2.0,0.0721,-5.202,1.0,0.033,110.014,4.0,0.519,1
12475,0.479,0.405,187107.0,0.317,0.919,2.0,0.103,-13.238,1.0,0.0347,75.213,4.0,0.0914,5
12476,0.726,0.547,192853.0,0.261,0.000473,0.0,0.086,-12.04,1.0,0.0283,113.724,4.0,0.213,6
12477,0.923,0.563,120573.0,0.235,0.0104,4.0,0.931,-13.92,1.0,0.0384,76.24,4.0,0.453,10
12478,0.87,0.597,214787.0,0.326,0.0,2.0,0.115,-12.324,1.0,0.495,78.775,4.0,0.439,11
12479,0.0986,0.73,267013.0,0.698,0.0,7.0,0.322,-5.089,1.0,0.508,176.146,4.0,0.711,11
12480,0.994,0.227,243408.0,0.00612,0.883,4.0,0.0947,-26.238,0.0,0.0395,78.603,4.0,0.0783,5
12481,0.992,0.312,199367.0,0.0986,0.678,9.0,0.123,-18.486,0.0,0.0418,209.79,4.0,0.366,5
12482,0.742,0.549,231981.0,0.361,0.0,0.0,0.0978,-8.364,1.0,0.0235,93.777,4.0,0.334,6
12483,0.643,0.49,251987.0,0.381,6.28e-06,7.0,0.0769,-10.34,1.0,0.0344,120.165,3.0,0.242,0
12484,0.00121,0.352,222973.0,0.911,0.0,1.0,0.0995,-5.23,1.0,0.0747,148.033,4.0,0.236,7
12485,0.503,0.689,250987.0,0.484,3.12e-05,0.0,0.0489,-7.746,1.0,0.0399,113.948,4.0,0.353,1
12486,0.0126,0.527,216360.0,0.931,0.0,11.0,0.0556,-3.426,0.0,0.0452,114.994,4.0,0.423,2
12487,0.0324,0.46,215440.0,0.54,0.0168,5.0,0.326,-5.132,1.0,0.0381,137.855,4.0,0.0506,7
12488,0.0234,0.357,188013.0,0.734,0.0793,7.0,0.227,-5.605,1.0,0.0396,185.24,4.0,0.841,7
12489,0.303,0.696,211587.0,0.46,0.0,10.0,0.0936,-8.03,1.0,0.0758,152.151,4.0,0.243,4
12490,0.976,0.167,194000.0,0.0447,0.949,9.0,0.0911,-30.333,1.0,0.0381,73.248,5.0,0.148,5
12491,0.000917,0.433,269373.0,0.959,0.0,9.0,0.028,-4.04,1.0,0.0431,172.984,4.0,0.365,7
12492,0.0775,0.799,240213.0,0.878,0.0,1.0,0.51,-2.282,1.0,0.219,95.0,4.0,0.594,1
12493,0.175,0.523,183038.0,0.63,0.00155,9.0,0.122,-5.595,1.0,0.0375,168.098,4.0,0.53,7
12494,0.567,0.383,284293.0,0.379,0.0117,11.0,0.115,-8.298,1.0,0.0347,133.981,4.0,0.119,6
12495,0.539,0.532,263827.0,0.441,0.0076,0.0,0.056,-8.614,1.0,0.0335,127.879,4.0,0.223,6
12496,0.143,0.582,165912.0,0.803,5.5e-05,6.0,0.223,-5.049,0.0,0.0553,82.035,4.0,0.324,8
12497,0.00423,0.683,216613.0,0.943,0.0972,9.0,0.0356,-3.6,1.0,0.0397,118.991,4.0,0.706,4
12498,0.235,0.454,219707.0,0.503,0.0,7.0,0.358,-6.992,1.0,0.027,83.952,4.0,0.459,4
12499,0.74,0.652,169354.0,0.557,0.0,1.0,0.124,-5.714,0.0,0.0318,150.073,4.0,0.483,8
12500,0.1,0.673,220453.0,0.698,0.0,2.0,0.107,-5.822,1.0,0.0354,120.051,4.0,0.71,1
12501,0.0789,0.542,305213.0,0.626,0.000508,0.0,0.277,-7.105,1.0,0.0242,89.734,4.0,0.813,1
12502,0.225,0.619,133742.0,0.648,6.36e-06,4.0,0.251,-5.891,0.0,0.0513,143.989,4.0,0.789,8
12503,0.0598,0.611,266133.0,0.578,0.0219,1.0,0.0983,-14.171,1.0,0.0676,100.625,4.0,0.884,1
12504,0.0187,0.652,209351.0,0.708,2.14e-05,4.0,0.0783,-7.843,1.0,0.041,133.034,4.0,0.605,1
12505,0.343,0.789,177129.0,0.71,0.000463,8.0,0.129,-5.672,0.0,0.233,164.054,4.0,0.659,2
12506,0.122,0.47,317999.0,0.665,0.0,4.0,0.271,-7.752,0.0,0.0318,88.008,4.0,0.359,8
12507,0.00222,0.763,208615.0,0.721,0.000741,7.0,0.249,-9.807,0.0,0.0561,129.946,4.0,0.784,2
12508,0.193,0.644,188575.0,0.559,0.0,1.0,0.107,-6.014,1.0,0.0315,129.988,4.0,0.419,1
12509,0.0279,0.754,171897.0,0.672,1.78e-06,0.0,0.0884,-5.641,0.0,0.0466,95.05,4.0,0.866,8
12510,0.959,0.849,162600.0,0.216,0.182,4.0,0.114,-19.905,0.0,0.0401,114.226,4.0,0.923,6
